customer_id,campaign_id,amount,sale_date
1488,12,120,2025-08-08
1488,17,120,2025-08-08
1488,9,160,2025-08-08
4185,19,60,2024-02-03
4185,6,200,2024-02-03
812,12,40,2024-03-03
812,11,60,2024-03-03
812,20,160,2024-03-03
812,7,180,2024-03-03
812,17,40,2024-03-03
1842,7,120,2024-11-27
3051,14,160,2025-03-29
3051,20,140,2025-03-29
4697,17,140,2024-07-07
4697,11,140,2024-07-07
4697,7,140,2024-07-07
4697,10,160,2024-07-07
4697,11,100,2024-07-07
1966,16,120,2025-07-17
1966,17,200,2025-07-17
1966,1,60,2025-07-17
2577,7,40,2025-06-24
230,5,200,2025-04-27
230,18,20,2025-04-27
230,13,160,2025-04-27
230,15,80,2025-04-27
2987,15,180,2024-09-08
2987,8,120,2024-09-08
4846,5,180,2025-01-11
4846,4,60,2025-01-11
4846,8,160,2025-01-11
4846,11,60,2025-01-11
2762,17,140,2024-07-17
2762,4,60,2024-07-17
4112,15,180,2024-02-28
4112,12,60,2024-02-28
4112,10,40,2024-02-28
4112,2,200,2024-02-28
4112,15,60,2024-02-28
2728,15,140,2025-06-17
2734,6,60,2024-03-26
1328,17,80,2025-09-07
3065,9,80,2025-05-13
3065,20,40,2025-05-13
3065,6,80,2025-05-13
3065,1,80,2025-05-13
295,17,80,2024-06-18
295,6,80,2024-06-18
295,17,20,2024-06-18
295,10,140,2024-06-18
3173,19,200,2024-10-03
3173,10,60,2024-10-03
3968,3,200,2023-11-24
3968,20,200,2023-11-24
3968,17,100,2023-11-24
3968,1,60,2023-11-24
3968,7,40,2023-11-24
4776,1,100,2024-01-27
4776,6,60,2024-01-27
4776,10,200,2024-01-27
4776,5,100,2024-01-27
4776,2,100,2024-01-27
1908,6,180,2025-10-07
1908,17,80,2025-10-07
1908,20,200,2025-10-07
1908,8,120,2025-10-07
1908,1,80,2025-10-07
3470,9,40,2023-10-17
3470,15,200,2023-10-17
3470,12,200,2023-10-17
3470,7,40,2023-10-17
3470,19,140,2023-10-17
1802,2,140,2025-05-20
1802,14,80,2025-05-20
1802,13,120,2025-05-20
1802,11,120,2025-05-20
2605,14,80,2024-12-21
2605,14,20,2024-12-21
2605,6,100,2024-12-21
2605,13,200,2024-12-21
2605,8,100,2024-12-21
4505,11,20,2024-12-06
4505,9,80,2024-12-06
4505,4,60,2024-12-06
3998,11,60,2024-01-02
3998,3,80,2024-01-02
3998,10,20,2024-01-02
1933,19,40,2024-04-29
1933,17,60,2024-04-29
2633,3,120,2024-11-08
3399,15,200,2024-07-08
3399,14,180,2024-07-08
3657,10,180,2025-01-12
3657,10,120,2025-01-12
3657,9,80,2025-01-12
3657,6,120,2025-01-12
3988,18,20,2025-05-26
3988,13,200,2025-05-26
3988,12,160,2025-05-26
3988,13,120,2025-05-26
3988,1,40,2025-05-26
3742,17,160,2024-08-26
3742,17,120,2024-08-26
2747,6,160,2024-02-19
2747,14,40,2024-02-19
2747,20,100,2024-02-19
2296,13,60,2025-03-01
938,10,140,2025-03-15
938,16,60,2025-03-15
938,7,40,2025-03-15
4513,3,60,2024-01-17
4513,8,100,2024-01-17
4513,2,100,2024-01-17
4513,3,200,2024-01-17
4513,1,120,2024-01-17
2422,15,20,2024-07-22
2841,7,140,2024-09-14
2841,13,200,2024-09-14
2841,14,180,2024-09-14
88,14,20,2025-04-29
88,5,140,2025-04-29
88,3,60,2025-04-29
88,14,200,2025-04-29
88,16,160,2025-04-29
2232,9,140,2025-07-16
2232,20,160,2025-07-16
2232,17,160,2025-07-16
2232,5,200,2025-07-16
3912,1,120,2025-04-08
3912,9,60,2025-04-08
3016,12,100,2025-02-02
3016,20,40,2025-02-02
4051,6,200,2025-10-06
4051,8,20,2025-10-06
4051,18,160,2025-10-06
4051,5,200,2025-10-06
2440,2,200,2024-02-24
2440,20,180,2024-02-24
2440,5,20,2024-02-24
2440,20,40,2024-02-24
3996,13,40,2025-06-23
3996,11,40,2025-06-23
3996,19,120,2025-06-23
3332,13,160,2024-11-02
3332,14,40,2024-11-02
1301,16,120,2025-10-05
1301,3,140,2025-10-05
1301,3,180,2025-10-05
1301,20,60,2025-10-05
1301,6,40,2025-10-05
3738,17,200,2025-08-09
3738,14,20,2025-08-09
3738,20,40,2025-08-09
3738,5,180,2025-08-09
3738,3,160,2025-08-09
4532,12,100,2025-04-12
4532,7,60,2025-04-12
4532,15,160,2025-04-12
4532,19,100,2025-04-12
794,17,120,2024-01-06
794,1,200,2024-01-06
794,3,100,2024-01-06
794,1,200,2024-01-06
3779,1,160,2024-01-15
3779,12,140,2024-01-15
3779,13,160,2024-01-15
2892,3,140,2023-12-08
2892,14,100,2023-12-08
4795,2,120,2024-02-03
910,9,200,2025-09-14
910,16,140,2025-09-14
910,19,180,2025-09-14
910,1,200,2025-09-14
910,14,40,2025-09-14
4629,14,40,2024-05-30
4629,9,100,2024-05-30
4629,11,180,2024-05-30
4629,12,60,2024-05-30
1547,16,60,2025-02-15
1547,11,100,2025-02-15
1547,6,200,2025-02-15
1547,20,180,2025-02-15
1735,1,140,2023-12-09
1184,5,80,2024-03-20
2303,7,140,2025-03-09
2303,4,160,2025-03-09
2580,2,40,2024-12-13
2580,17,200,2024-12-13
3942,2,200,2023-10-17
4716,16,60,2025-09-28
4716,1,200,2025-09-28
4716,9,200,2025-09-28
4716,13,200,2025-09-28
4716,5,160,2025-09-28
4906,4,200,2024-11-13
4906,12,100,2024-11-13
4906,11,100,2024-11-13
1357,12,80,2024-03-24
1357,16,160,2024-03-24
1357,7,120,2024-03-24
1357,6,80,2024-03-24
2485,14,60,2023-12-13
2485,3,120,2023-12-13
2485,18,100,2023-12-13
2485,4,100,2023-12-13
2361,9,180,2025-04-04
2361,3,160,2025-04-04
2361,19,120,2025-04-04
2361,17,100,2025-04-04
2361,5,120,2025-04-04
4574,13,60,2025-06-17
3276,13,200,2025-02-24
1154,16,20,2024-04-13
1154,2,80,2024-04-13
3630,10,40,2025-07-02
3585,2,120,2024-10-28
3585,3,140,2024-10-28
107,4,40,2024-04-19
107,11,200,2024-04-19
107,12,140,2024-04-19
107,8,200,2024-04-19
107,14,120,2024-04-19
2400,17,60,2024-12-29
2400,4,180,2024-12-29
3819,12,140,2024-04-06
3819,8,200,2024-04-06
547,6,140,2024-10-08
547,15,80,2024-10-08
3597,13,160,2025-09-26
3597,12,200,2025-09-26
3597,15,60,2025-09-26
3597,9,20,2025-09-26
3597,15,120,2025-09-26
2287,2,160,2025-07-27
2287,9,40,2025-07-27
1772,2,160,2024-10-23
1772,2,40,2024-10-23
1772,1,100,2024-10-23
1772,4,80,2024-10-23
1772,2,140,2024-10-23
2732,8,140,2025-03-07
4704,14,20,2025-09-10
3484,3,60,2024-09-16
3484,2,200,2024-09-16
3484,13,140,2024-09-16
3484,9,120,2024-09-16
1094,12,200,2025-03-20
2980,12,200,2024-07-29
1449,1,160,2025-02-17
1449,18,140,2025-02-17
1449,20,40,2025-02-17
4379,15,60,2025-10-12
286,3,200,2023-11-03
286,6,100,2023-11-03
546,14,40,2025-08-19
2939,14,80,2025-03-18
2939,9,180,2025-03-18
2922,13,20,2024-07-05
2922,13,100,2024-07-05
2922,2,40,2024-07-05
2922,14,60,2024-07-05
3159,12,40,2024-02-28
3159,1,180,2024-02-28
364,12,140,2024-04-28
364,20,40,2024-04-28
364,4,180,2024-04-28
364,9,180,2024-04-28
631,16,120,2024-12-01
940,10,140,2024-05-18
940,10,140,2024-05-18
940,4,100,2024-05-18
4093,15,160,2025-08-28
2597,14,20,2023-10-31
2597,2,140,2023-10-31
4320,19,120,2023-12-17
2303,16,160,2024-09-07
2425,10,60,2024-03-26
2425,14,100,2024-03-26
3488,17,40,2025-01-29
3488,16,40,2025-01-29
2027,20,180,2024-04-28
2027,6,120,2024-04-28
2027,4,20,2024-04-28
2027,7,100,2024-04-28
2027,2,60,2024-04-28
589,10,60,2023-11-06
4968,5,200,2023-10-21
4579,18,80,2024-09-18
504,18,40,2024-02-23
2241,19,160,2025-07-13
2683,9,120,2023-11-19
1234,7,60,2024-12-30
1234,7,80,2024-12-30
1234,7,60,2024-12-30
3980,12,100,2024-06-17
3980,10,60,2024-06-17
4083,12,20,2024-11-06
4083,4,140,2024-11-06
2422,2,180,2024-03-28
2422,10,20,2024-03-28
2422,7,80,2024-03-28
2559,11,180,2025-02-06
70,1,140,2025-07-23
70,10,100,2025-07-23
70,1,40,2025-07-23
70,7,40,2025-07-23
2084,4,60,2024-01-14
2084,19,40,2024-01-14
2084,17,80,2024-01-14
3403,14,120,2024-05-24
3156,17,200,2024-08-27
3156,1,60,2024-08-27
2890,12,140,2025-10-14
2890,5,140,2025-10-14
2890,19,160,2025-10-14
2890,3,200,2025-10-14
2890,17,200,2025-10-14
3100,13,80,2023-12-12
3100,13,140,2023-12-12
1648,14,100,2025-06-01
1648,5,120,2025-06-01
1648,17,160,2025-06-01
1648,20,200,2025-06-01
2044,14,140,2025-08-01
3202,14,80,2023-12-24
3202,12,180,2023-12-24
3202,19,100,2023-12-24
1163,20,80,2025-02-20
1163,19,60,2025-02-20
1163,17,160,2025-02-20
2350,6,120,2023-11-14
2350,5,200,2023-11-14
2350,3,60,2023-11-14
2350,15,20,2023-11-14
2350,17,160,2023-11-14
516,20,180,2025-07-26
2423,15,120,2024-03-18
2423,15,40,2024-03-18
2423,18,80,2024-03-18
2423,19,40,2024-03-18
2423,5,140,2024-03-18
392,6,80,2025-03-21
2790,6,160,2025-07-12
2790,20,60,2025-07-12
2790,19,160,2025-07-12
2790,19,20,2025-07-12
2512,13,160,2024-12-27
2512,4,80,2024-12-27
4505,1,100,2025-06-19
4505,11,40,2025-06-19
4505,19,200,2025-06-19
3355,20,160,2025-06-27
3355,14,100,2025-06-27
3355,14,20,2025-06-27
3355,18,180,2025-06-27
3355,7,140,2025-06-27
2552,5,20,2024-07-10
2552,2,120,2024-07-10
2552,11,160,2024-07-10
2552,1,60,2024-07-10
203,5,180,2023-10-27
203,17,120,2023-10-27
3264,15,100,2025-05-12
3264,19,200,2025-05-12
3264,9,80,2025-05-12
3264,7,160,2025-05-12
3264,10,140,2025-05-12
4495,19,20,2025-01-04
4495,8,120,2025-01-04
4495,17,100,2025-01-04
740,8,80,2024-09-18
3419,16,20,2024-12-20
3419,6,80,2024-12-20
3419,16,180,2024-12-20
2784,9,80,2024-02-16
2784,14,180,2024-02-16
4429,8,60,2025-01-27
4556,1,140,2024-04-28
4556,8,20,2024-04-28
4556,3,140,2024-04-28
3176,1,120,2024-02-03
3176,16,80,2024-02-03
3176,11,40,2024-02-03
3975,19,100,2025-09-21
3975,5,160,2025-09-21
858,2,100,2025-01-03
858,9,140,2025-01-03
1659,10,180,2024-01-09
2647,10,120,2024-04-13
2647,16,120,2024-04-13
2647,5,80,2024-04-13
2647,17,140,2024-04-13
4568,9,140,2024-11-06
4568,16,100,2024-11-06
4568,3,60,2024-11-06
4568,9,200,2024-11-06
4568,18,60,2024-11-06
3287,15,140,2024-12-10
3287,12,160,2024-12-10
3287,4,40,2024-12-10
3287,17,20,2024-12-10
2672,11,20,2024-05-05
4672,16,180,2024-05-29
4672,9,80,2024-05-29
4672,17,60,2024-05-29
4672,20,40,2024-05-29
4672,8,100,2024-05-29
1266,2,60,2024-03-12
1266,1,180,2024-03-12
1266,10,180,2024-03-12
2083,16,60,2024-10-08
2083,1,80,2024-10-08
2083,11,40,2024-10-08
1016,17,40,2024-06-24
1016,2,20,2024-06-24
1016,4,140,2024-06-24
1016,3,120,2024-06-24
204,14,200,2025-02-24
204,17,120,2025-02-24
65,14,160,2025-06-04
65,11,180,2025-06-04
65,4,40,2025-06-04
65,11,100,2025-06-04
108,19,180,2025-05-21
108,2,40,2025-05-21
108,9,200,2025-05-21
108,6,80,2025-05-21
108,1,120,2025-05-21
3699,5,60,2024-01-25
3699,16,20,2024-01-25
3699,3,100,2024-01-25
4412,2,120,2025-04-13
4412,12,160,2025-04-13
4412,19,140,2025-04-13
4412,15,20,2025-04-13
1462,5,20,2025-01-13
1462,12,160,2025-01-13
1462,16,40,2025-01-13
1462,14,20,2025-01-13
1462,2,60,2025-01-13
3029,16,140,2023-11-26
3029,6,60,2023-11-26
3029,19,120,2023-11-26
3029,10,100,2023-11-26
3029,3,200,2023-11-26
2540,11,100,2025-06-11
2540,20,180,2025-06-11
2540,6,80,2025-06-11
2540,8,120,2025-06-11
2540,18,160,2025-06-11
4617,14,160,2023-10-16
4617,9,20,2023-10-16
3799,7,20,2024-11-24
3799,13,120,2024-11-24
1607,5,20,2023-11-07
1607,17,200,2023-11-07
1607,5,60,2023-11-07
4126,20,20,2024-01-07
3861,18,200,2024-08-23
3861,20,80,2024-08-23
3861,4,80,2024-08-23
3861,4,200,2024-08-23
3861,19,120,2024-08-23
2784,20,200,2025-01-19
2784,5,200,2025-01-19
1791,16,60,2024-06-13
1791,10,200,2024-06-13
445,14,100,2025-03-30
1001,7,100,2024-04-13
2946,9,120,2024-06-16
2946,19,120,2024-06-16
2946,2,200,2024-06-16
3058,9,60,2025-08-23
3058,11,40,2025-08-23
3177,7,200,2025-03-08
3177,19,120,2025-03-08
3177,7,180,2025-03-08
1704,18,80,2024-10-11
1704,13,160,2024-10-11
1830,11,120,2024-02-03
1830,20,200,2024-02-03
1830,13,100,2024-02-03
1830,19,160,2024-02-03
4746,18,140,2025-01-29
4746,8,20,2025-01-29
4746,19,100,2025-01-29
4834,20,60,2023-12-26
4834,14,140,2023-12-26
4834,9,200,2023-12-26
4834,14,200,2023-12-26
331,20,80,2025-05-30
331,17,40,2025-05-30
1404,5,40,2025-06-05
1404,6,20,2025-06-05
1404,19,80,2025-06-05
458,7,160,2024-06-10
458,1,20,2024-06-10
458,9,60,2024-06-10
458,1,60,2024-06-10
458,19,40,2024-06-10
1341,20,40,2025-04-27
1341,8,180,2025-04-27
1341,6,60,2025-04-27
1341,18,20,2025-04-27
1135,14,100,2024-06-11
1135,7,40,2024-06-11
1135,12,20,2024-06-11
1135,3,180,2024-06-11
1169,18,100,2025-02-26
4956,5,180,2025-09-07
4956,5,20,2025-09-07
4956,19,140,2025-09-07
3333,3,80,2024-11-09
1429,20,100,2024-04-21
1429,17,200,2024-04-21
797,17,20,2023-10-23
797,11,180,2023-10-23
692,20,20,2024-02-15
692,1,120,2024-02-15
692,10,80,2024-02-15
692,7,200,2024-02-15
692,17,100,2024-02-15
3794,18,200,2024-07-29
3794,17,200,2024-07-29
3794,13,100,2024-07-29
2791,3,80,2024-02-19
2791,12,200,2024-02-19
2791,19,200,2024-02-19
2791,11,120,2024-02-19
4632,11,140,2024-03-23
4632,2,20,2024-03-23
3575,11,200,2025-03-02
3575,11,40,2025-03-02
3613,6,40,2024-12-05
1190,16,160,2024-09-23
1053,19,100,2025-05-18
1053,18,80,2025-05-18
2012,14,40,2025-03-01
2012,18,60,2025-03-01
2012,17,100,2025-03-01
4653,5,180,2025-03-27
4653,16,80,2025-03-27
4653,2,60,2025-03-27
314,18,200,2024-12-10
314,17,80,2024-12-10
314,1,160,2024-12-10
314,5,140,2024-12-10
314,7,20,2024-12-10
4329,3,180,2024-08-26
4329,8,20,2024-08-26
4329,13,180,2024-08-26
4863,15,100,2023-11-28
4863,9,100,2023-11-28
4863,13,200,2023-11-28
4863,15,120,2023-11-28
2827,10,60,2025-01-05
2827,2,40,2025-01-05
2827,2,20,2025-01-05
2827,7,120,2025-01-05
2036,16,100,2025-06-02
3734,1,160,2023-12-18
3734,7,160,2023-12-18
3734,7,100,2023-12-18
3734,5,40,2023-12-18
1564,2,160,2025-02-17
3535,15,40,2024-02-13
3535,4,200,2024-02-13
3535,7,80,2024-02-13
3535,9,100,2024-02-13
4831,5,140,2025-06-09
4831,17,120,2025-06-09
4831,6,40,2025-06-09
4831,7,80,2025-06-09
2060,11,120,2025-10-05
3938,12,60,2024-02-25
3938,20,60,2024-02-25
3938,7,100,2024-02-25
1966,12,200,2025-03-11
1966,5,160,2025-03-11
1966,16,180,2025-03-11
1966,7,40,2025-03-11
750,16,140,2025-10-05
3155,1,140,2024-04-19
199,6,120,2024-06-07
199,20,160,2024-06-07
199,7,80,2024-06-07
3711,17,80,2023-10-15
2598,13,180,2025-08-25
2598,17,160,2025-08-25
3103,2,120,2024-09-24
3103,16,160,2024-09-24
3103,20,80,2024-09-24
3103,17,40,2024-09-24
3103,13,100,2024-09-24
1973,13,180,2025-03-11
1973,6,180,2025-03-11
1973,17,120,2025-03-11
1973,12,100,2025-03-11
4095,6,160,2025-04-30
573,18,40,2024-01-22
573,2,20,2024-01-22
2344,18,180,2023-11-16
1837,15,80,2023-10-17
1837,10,20,2023-10-17
1837,7,120,2023-10-17
1837,11,140,2023-10-17
4305,13,100,2025-04-28
815,1,140,2025-07-20
2751,3,80,2024-03-03
234,6,200,2024-11-18
234,11,40,2024-11-18
234,4,60,2024-11-18
234,14,180,2024-11-18
234,9,60,2024-11-18
693,18,20,2024-04-13
1708,17,60,2025-09-20
1708,20,160,2025-09-20
1708,20,200,2025-09-20
1708,7,80,2025-09-20
1708,5,80,2025-09-20
3534,7,180,2024-04-23
3534,14,200,2024-04-23
3534,20,180,2024-04-23
3534,15,120,2024-04-23
3534,11,120,2024-04-23
4589,10,200,2025-09-26
4589,6,160,2025-09-26
4589,12,100,2025-09-26
4589,9,200,2025-09-26
4589,6,80,2025-09-26
3773,18,20,2024-05-29
3773,9,180,2024-05-29
3773,5,100,2024-05-29
1223,18,160,2023-12-11
684,5,140,2025-07-09
684,19,160,2025-07-09
684,3,20,2025-07-09
2936,17,140,2024-10-24
2936,18,60,2024-10-24
2936,6,100,2024-10-24
2086,3,40,2024-11-28
2086,12,200,2024-11-28
2086,19,180,2024-11-28
341,11,120,2024-01-24
341,10,20,2024-01-24
2866,19,80,2024-12-04
2866,13,80,2024-12-04
2866,16,180,2024-12-04
2866,20,60,2024-12-04
2339,17,200,2024-11-22
2339,10,80,2024-11-22
2339,1,180,2024-11-22
1307,13,120,2025-08-08
1371,6,20,2024-05-25
1371,19,120,2024-05-25
2673,4,140,2025-07-04
2673,4,80,2025-07-04
800,14,20,2025-09-10
4160,18,60,2025-03-08
4160,20,80,2025-03-08
4160,7,80,2025-03-08
4160,2,200,2025-03-08
437,7,120,2025-03-02
437,16,160,2025-03-02
437,15,200,2025-03-02
802,15,140,2023-11-03
802,4,180,2023-11-03
802,9,60,2023-11-03
1224,17,40,2024-01-05
1793,15,80,2024-05-07
1793,14,80,2024-05-07
1793,14,80,2024-05-07
4482,8,180,2024-08-29
4482,4,20,2024-08-29
4482,2,160,2024-08-29
4482,10,120,2024-08-29
4482,7,40,2024-08-29
221,14,160,2024-11-19
221,8,160,2024-11-19
221,18,40,2024-11-19
221,8,140,2024-11-19
663,19,160,2024-04-20
663,5,160,2024-04-20
663,5,100,2024-04-20
663,6,200,2024-04-20
663,10,140,2024-04-20
4776,20,40,2025-07-20
4776,15,20,2025-07-20
253,9,60,2023-10-22
253,4,160,2023-10-22
253,1,20,2023-10-22
253,1,140,2023-10-22
253,15,140,2023-10-22
847,5,60,2024-07-15
847,6,20,2024-07-15
847,14,60,2024-07-15
2457,15,200,2024-02-14
2457,6,20,2024-02-14
1479,1,120,2023-11-24
4596,10,140,2025-07-13
4596,4,140,2025-07-13
4596,2,40,2025-07-13
3574,6,40,2024-09-16
3574,3,180,2024-09-16
3574,14,100,2024-09-16
3574,10,60,2024-09-16
3574,4,200,2024-09-16
1890,12,20,2024-06-20
1861,7,60,2024-03-22
2970,14,80,2025-05-23
2970,16,180,2025-05-23
2970,12,160,2025-05-23
2970,12,120,2025-05-23
2970,11,180,2025-05-23
3870,4,140,2025-05-15
3870,11,140,2025-05-15
665,12,60,2024-06-05
665,18,100,2024-06-05
665,7,20,2024-06-05
4457,6,140,2024-08-10
4457,11,120,2024-08-10
4457,13,200,2024-08-10
4457,10,120,2024-08-10
4457,5,200,2024-08-10
4373,3,120,2024-12-21
4373,13,160,2024-12-21
4946,3,80,2024-12-06
4946,20,180,2024-12-06
4946,17,80,2024-12-06
259,12,140,2024-08-31
259,16,80,2024-08-31
259,16,40,2024-08-31
259,20,20,2024-08-31
1784,12,20,2024-11-10
1784,14,40,2024-11-10
1784,14,40,2024-11-10
3837,16,200,2023-11-25
3837,14,120,2023-11-25
3837,14,100,2023-11-25
3837,17,120,2023-11-25
572,11,40,2024-04-21
572,2,180,2024-04-21
1975,19,120,2024-08-16
1975,15,140,2024-08-16
4357,16,80,2025-03-31
4357,4,180,2025-03-31
4357,18,120,2025-03-31
1834,5,160,2025-08-06
1834,10,140,2025-08-06
1834,20,60,2025-08-06
794,19,160,2025-05-31
794,17,80,2025-05-31
1816,12,180,2025-01-19
1816,20,200,2025-01-19
1816,20,180,2025-01-19
1816,13,80,2025-01-19
1775,17,80,2024-04-15
1775,16,60,2024-04-15
805,18,200,2024-10-12
805,1,200,2024-10-12
805,13,200,2024-10-12
805,5,160,2024-10-12
805,4,20,2024-10-12
2875,4,80,2024-07-21
2875,18,20,2024-07-21
3938,12,20,2025-08-31
3938,7,180,2025-08-31
3938,20,80,2025-08-31
450,2,100,2024-08-24
450,1,120,2024-08-24
3479,9,80,2024-02-19
3479,16,120,2024-02-19
3479,7,20,2024-02-19
1558,1,20,2024-05-04
1558,16,100,2024-05-04
1558,12,100,2024-05-04
1558,13,40,2024-05-04
1558,14,40,2024-05-04
4762,3,180,2024-01-09
4762,15,140,2024-01-09
4762,19,200,2024-01-09
3107,2,100,2025-09-28
3978,13,180,2025-02-09
3978,2,200,2025-02-09
1792,2,80,2023-12-08
1792,20,160,2023-12-08
1792,4,100,2023-12-08
1792,10,160,2023-12-08
3138,7,120,2025-10-04
3138,11,140,2025-10-04
3138,4,160,2025-10-04
3138,16,40,2025-10-04
1585,20,80,2024-10-12
1585,5,80,2024-10-12
1585,12,140,2024-10-12
1585,7,100,2024-10-12
2668,3,60,2025-07-04
2668,1,20,2025-07-04
1927,13,100,2023-10-17
1927,16,160,2023-10-17
1927,2,20,2023-10-17
818,16,40,2024-01-22
818,6,100,2024-01-22
818,4,140,2024-01-22
818,12,140,2024-01-22
818,6,60,2024-01-22
2076,14,140,2025-06-26
2076,4,40,2025-06-26
2076,8,160,2025-06-26
2076,12,60,2025-06-26
2076,11,180,2025-06-26
4974,16,200,2024-06-20
4974,8,60,2024-06-20
4974,6,160,2024-06-20
4974,10,180,2024-06-20
4974,10,20,2024-06-20
2405,17,180,2025-06-25
3045,10,120,2024-10-25
3045,14,140,2024-10-25
3045,8,20,2024-10-25
3045,19,100,2024-10-25
3045,17,180,2024-10-25
365,13,160,2025-08-06
365,1,140,2025-08-06
365,6,40,2025-08-06
365,17,100,2025-08-06
4599,14,180,2025-01-21
967,2,40,2023-11-14
967,11,200,2023-11-14
967,14,160,2023-11-14
4589,5,200,2024-12-23
4589,14,100,2024-12-23
4589,2,60,2024-12-23
4589,13,160,2024-12-23
3244,10,140,2024-02-12
3244,7,100,2024-02-12
3244,2,40,2024-02-12
3244,18,200,2024-02-12
4642,12,100,2025-07-06
1650,7,180,2024-09-13
1650,12,120,2024-09-13
1650,5,140,2024-09-13
2274,8,160,2025-10-11
2274,10,140,2025-10-11
2274,11,20,2025-10-11
2274,5,180,2025-10-11
2274,3,120,2025-10-11
1330,13,120,2024-02-06
1330,17,140,2024-02-06
26,1,100,2025-01-29
26,5,60,2025-01-29
4564,18,200,2024-11-22
4564,16,200,2024-11-22
3172,4,200,2024-06-19
3172,9,100,2024-06-19
3172,19,120,2024-06-19
3172,15,140,2024-06-19
590,17,20,2024-02-04
590,6,200,2024-02-04
590,20,60,2024-02-04
590,19,120,2024-02-04
590,16,160,2024-02-04
1679,3,160,2025-06-04
1679,5,20,2025-06-04
4684,16,40,2025-05-08
4684,14,160,2025-05-08
4684,10,160,2025-05-08
4684,14,180,2025-05-08
3002,11,180,2024-04-30
1082,10,200,2025-09-29
1082,4,120,2025-09-29
1082,10,60,2025-09-29
1082,3,180,2025-09-29
4397,9,140,2025-03-13
4397,10,40,2025-03-13
1680,8,180,2025-07-30
1680,17,80,2025-07-30
4395,18,160,2024-09-20
4395,9,20,2024-09-20
4395,12,80,2024-09-20
4395,16,160,2024-09-20
4395,12,160,2024-09-20
2300,15,100,2024-01-02
2300,3,120,2024-01-02
2300,19,160,2024-01-02
2300,8,140,2024-01-02
2300,3,40,2024-01-02
4050,14,20,2025-01-24
2442,15,40,2023-11-26
2442,3,80,2023-11-26
2442,2,160,2023-11-26
1206,12,120,2025-08-11
1206,4,120,2025-08-11
2600,4,80,2025-09-27
2600,10,20,2025-09-27
2600,8,100,2025-09-27
2600,3,120,2025-09-27
1037,3,80,2024-09-22
1037,4,40,2024-09-22
1037,5,140,2024-09-22
1037,1,180,2024-09-22
1037,10,200,2024-09-22
1115,17,40,2025-04-20
1115,17,60,2025-04-20
1115,2,140,2025-04-20
2481,15,20,2025-04-21
2481,14,120,2025-04-21
2481,3,200,2025-04-21
2810,12,100,2024-03-28
2810,5,80,2024-03-28
2810,13,180,2024-03-28
2810,10,200,2024-03-28
2810,7,120,2024-03-28
723,7,40,2024-04-18
4598,8,100,2025-04-25
4598,4,40,2025-04-25
4598,7,60,2025-04-25
2168,17,200,2024-01-06
2168,6,100,2024-01-06
2168,3,120,2024-01-06
361,19,100,2025-08-18
997,8,60,2024-06-07
997,20,160,2024-06-07
997,13,20,2024-06-07
997,15,100,2024-06-07
4583,8,120,2024-05-24
4583,11,80,2024-05-24
4583,19,120,2024-05-24
4583,8,20,2024-05-24
4583,14,60,2024-05-24
4132,4,140,2024-12-13
4132,12,200,2024-12-13
2003,2,20,2025-03-21
2003,8,80,2025-03-21
2003,13,80,2025-03-21
2003,4,140,2025-03-21
1369,19,60,2024-06-16
1369,2,200,2024-06-16
1569,7,20,2025-09-07
1569,17,120,2025-09-07
1569,5,80,2025-09-07
1569,2,40,2025-09-07
1569,10,120,2025-09-07
684,19,100,2025-04-24
684,15,160,2025-04-24
684,14,200,2025-04-24
684,3,100,2025-04-24
684,1,60,2025-04-24
